SOC,OCV
0.010830103699198235,2.7154839
0.010858762662156574,2.7159171
0.010887421656700424,2.7163897
0.010916081111855824,2.7167835
0.010944740271262798,2.7172561
0.010973399383292115,2.7176499
0.011002058856678487,2.7181225
0.011030718108654192,2.718595
0.011059377204848952,2.7190676
0.011088036547182156,2.7195401
0.011116695699812329,2.719934
0.011145355069231644,2.7204065
0.011174014454460868,2.7208791
0.011202673751659287,2.7213123
0.011231332834289565,2.7217455
0.01125999231210173,2.7221787
0.011288651602442745,2.7224543
0.011317310989918172,2.7231238
0.011345970345777112,2.723439
0.011374629699365202,2.7239509
0.011403289064264355,2.7243841
0.011431948645959422,2.7249353
0.011460607893439279,2.7252505
0.011489266867681036,2.725723
0.011517925945767171,2.7261956
0.011546585062292225,2.7265105
0.011575244149478081,2.7269044
0.011603903374367786,2.7274163
0.011632562479564457,2.7278101
0.011661221815082445,2.7283616
0.011689881241080724,2.7287946
0.011718540362087304,2.7291491
0.011747199837688238,2.7295823
0.011775859110049969,2.7300155
0.011804518075300141,2.7305274
0.011833176997654404,2.7310393
0.011861836062183606,2.7313938
0.011890495167485304,2.7317877
0.011919154385650499,2.7322602
0.011947813563145226,2.7326145
0.011976472869334787,2.7331266
0.01200513232008893,2.7335205
0.012033791732404042,2.7339931
0.012062450783463796,2.7343867
0.012091109771272812,2.7348595
0.012119768899133243,2.7351744
0.012148428284387114,2.735647
0.012177087414434129,2.7361195
0.012205746768043202,2.736474
0.012234406309018508,2.7369859
0.01226306543903044,2.7373405
0.012291724573590512,2.7378523
0.01232038325880458,2.7382066
0.01234904200725151,2.7386005
0.012377700907036382,2.7390337
0.012406360355527002,2.7395456
0.012435019544311476,2.7399001
0.012463678927294608,2.7402546
0.012492338416344007,2.7407272
0.0125209976412477,2.7412784
0.01254965664263108,2.7416329
0.012578315984915323,2.7419479
0.012606975295632261,2.7424204
0.012635634527298545,2.7428143
0.012664293903519086,2.7432868
0.012692953266122853,2.7437201
0.012721612495504853,2.7441139
0.012750271804010449,2.7444682
0.012778931047057851,2.7449014
0.012807590305887295,2.7452953
0.01283624944947026,2.7456892
0.012864908574990341,2.746083
0.012893567565052,2.7466342
0.012922226487346977,2.7469492
0.01295088562418456,2.7473431
0.012979544749707861,2.7478549
0.013008204004031132,2.7481701
0.01303686303248297,2.7486427
0.013065521968359306,2.7490366
0.013094181001355953,2.7494698
0.013122840359460652,2.7497847
0.013151499466924399,2.7502966
0.013180158592437152,2.7506118
0.013208817837681464,2.7510843
0.013237477277138643,2.7514386
0.013266136368827341,2.7518718
0.013294795577861507,2.7522264
0.013323454570211557,2.7526989
0.013352113774799057,2.7529745
0.013380773049315953,2.7534866
0.013409432039395486,2.7539592
0.013438091243937578,2.7543528
0.013466750376202596,2.7546287
0.013495409483722298,2.7550619
0.01352406864316058,2.7555344
0.013552727829688416,2.75581
0.013581387248745358,2.7563219
0.013610046593387826,2.7567945
0.013638705707656129,2.7571096
0.013667365009311427,2.7575428
0.013696024017433084,2.7578971
0.013724682966859136,2.7582123
0.013753342160128912,2.7587636
0.013782001211111505,2.7589998
0.013810660381755935,2.7595906
0.013839319584065923,2.7599056
0.013867978438621309,2.7602601
0.013896637254818378,2.7606933
0.013925296414211252,2.7610476
0.013953955528479667,2.7614021
0.013982614301742524,2.7618353
0.014011273036642957,2.7622292
0.014039932078658834,2.7626624
0.014068591134200226,2.762938
0.01409725030265796,2.7634499
0.01412590920010226,2.7638831
0.014154568481417051,2.7640407
0.014183227424063083,2.7645919
0.014211886592506717,2.7649071
0.014240545478717115,2.7653403
0.014269204518427503,2.765734
0.014297863657567023,2.7660491
0.014326522774116612,2.7664034
0.014355181956124397,2.7668366
0.0143838413007632,2.7673092
0.014412500586612143,2.7675455
0.014441159843132323,2.768018
0.014469818623273012,2.7684512
0.014498477694655842,2.7688451
0.014527136854108225,2.7691207
0.014555796063215998,2.7695146
0.014584455306140831,2.7699478
0.014613114454306908,2.7703023
0.014641773663411017,2.7706566
0.014670432759556817,2.7711291
0.014699091627672689,2.7713654
0.01472775026548101,2.7718775
0.01475640910651077,2.7722712
0.01478506825915149,2.7725863
0.014813727280837075,2.7729013
0.01484238616023581,2.7733345
0.01487104514579185,2.7737284
0.014899703858091695,2.7740829
0.014928362624602065,2.7743979
0.014957021508475443,2.7748704
0.014985680719846739,2.7751853
0.015014339942490351,2.7756581
0.015042998853470713,2.7759731
0.015071657516140036,2.7763669
0.015100316327792407,2.7766819
0.015128975595665617,2.7770364
0.015157634606033366,2.777509
0.015186293408628093,2.7778239
0.015214952588375796,2.7781391
0.015243611668746548,2.778651
0.015272271178136676,2.7788479
0.015300930299206317,2.7792811
0.015329589530907795,2.7796748
0.015358248552589937,2.7800293
0.015386907861014931,2.7804232
0.01541556716726411,2.7806988
0.01544422639446641,2.781132
0.015472885535820713,2.7814469
0.015501544864617967,2.7818015
0.01553020408503647,2.7821164
0.015558863470360174,2.7825103
0.015587522738128357,2.7829435
0.015616181990044553,2.7832584
0.015644841264648823,2.7836916
0.01567350057317185,2.7839675
0.01570216001037239,2.7843611
0.01573081950173083,2.7847157
0.015759479069854976,2.7851882
0.015788138023804854,2.7854638
0.015816797404569982,2.7858577
0.015845456791986123,2.7861726
0.015874116265309213,2.7865272
0.01590277589217437,2.7868421
0.01593143517584017,2.7873149
0.01596009433975676,2.7875905
0.015988753661689947,2.7879055
0.016017413141716452,2.7882993
0.016046072535979117,2.7886143
0.01607473157571715,2.7890868
0.016103390902240555,2.789402
0.0161320502626614,2.789717
0.0161607095981795,2.7900321
0.016189369044416924,2.7904258
0.01621802887217716,2.7907016
0.01624668832517373,2.7910559
0.01627534736041303,2.7914498
0.01630400647011221,2.791883
0.016332665832740734,2.7920406
0.016361325123123716,2.7924738
0.01638998443382289,2.7928674
